Time,X,Y,Z,ItemId
14:46:06.619,-67.5,86,0,null
14:46:08.531,-67.5,84.93452,0,null
14:46:09.537,-67.5,84.93452,0,null
14:46:10.543,-62.82926,84.93452,0,null
14:46:11.549,-52.7728,84.93452,0,null
14:46:12.561,-48.87278,84.93452,0,null
14:46:13.568,-48.87278,84.93452,0,null
14:46:14.580,-45.41658,84.93452,0,null
14:46:15.586,-35.34925,84.93454,0,null
14:46:16.598,-29.5,89.7797,0,null
14:46:17.606,-29.73524,96.29468,0,null
14:46:18.611,-28.98188,100.5935,0,null
14:46:19.628,-19.01454,104.5631,0,null
14:46:20.632,-8.984607,104.939,0,null
14:46:21.643,1.136187,107.9466,0,null
14:46:22.659,8.264134,102.9381,0,Key
14:46:23.676,5.330873,95.75317,0,Key
14:46:24.690,10.87898,90.74894,0,Key
14:46:25.709,16.5359,89.92145,0,Key
14:46:26.718,20.41176,87.93745,0,Key
14:46:27.723,20.41228,87.93744,0,Key
14:46:28.731,20.41228,87.93744,0,Key
14:46:29.733,20.41227,87.93744,0,Key
14:46:30.750,20.41228,87.93744,0,Key
14:46:31.753,20.41228,87.93744,0,Key
14:46:32.758,20.41228,87.93744,0,Key
14:46:33.758,20.41228,87.93744,0,Key
14:46:34.770,20.41228,87.93744,0,Key
