Time,X,Y,Z,ItemId
22:57:54.186,45.99263,-7.548944,0,_Rag
22:57:55.187,45.99263,-7.548944,0,_Rag
22:57:56.191,45.19228,-6.121961,0,_Rag
22:57:57.194,45.23236,-7.54904,0,_Rag
22:57:58.195,46.24854,-7.549039,0,_Rag
22:57:59.197,45.4822,-7.549038,0,_Rag
22:58:00.199,46.24657,-7.548927,0,_Rag
22:58:01.199,47.74017,-7.548848,0,null
22:58:02.201,48.3456,-4.953554,0,null
22:58:03.203,47.03418,-5.164758,0,null
22:58:04.203,48.27392,-4.947571,0,null
22:58:05.203,41.66138,-4.464109,0,null
22:58:06.206,33.21869,-7.371681,0,null
22:58:07.208,29.5938,-5.328506,0,null
22:58:08.208,29,-5.798187,0,null
22:58:09.211,29.91236,3.244775,0,null
22:58:10.212,33.5,2.563731,0,null
22:58:11.214,33.5,10.55952,0,null
22:58:12.216,33.5,12.66077,0,null
22:58:13.217,33.5,12.66077,0,null
22:58:14.220,33.5,12.66077,0,null
22:58:15.223,33.5,12.66077,0,null
22:58:16.223,36.01797,14.49949,0,null
22:58:17.224,43.45596,8.450997,0,_Box
22:58:18.226,37.72533,10.45126,0,null
22:58:19.226,39.27957,12.11998,0,_Box
22:58:20.229,33.72249,9.902685,0,_Box
22:58:21.231,32.45506,0.4511725,0,null
22:58:22.232,32.41567,-14.1949,0,null
22:58:23.234,32.5,-16.22604,0,null
22:58:24.237,32.00751,-7.065672,0,null
22:58:25.238,29,-2.152306,0,null
22:58:26.238,31.84719,0.4510821,0,_Box
22:58:27.238,29.76468,-8.54889,0,_Box
22:58:28.240,30.96519,-16.54903,0,_Box
22:58:29.242,25.42383,-17.5347,0,_Box
22:58:30.243,16.17077,-15.36375,0,null
22:58:31.243,6.164435,-16.11293,0,null
22:58:32.244,-3.839831,-13.19869,0,null
22:58:33.247,-13.86591,-15.01531,0,null
22:58:34.249,-23.88512,-16.54902,0,null
22:58:35.249,-26.5,-11.69163,0,null
22:58:36.252,-22.5358,-6.67837,0,null
22:58:37.253,-14.59438,-7.548837,0,_Box
22:58:38.254,-8.305393,-5.112664,0,null
22:58:39.256,-9.367226,-13.54867,0,null
22:58:40.258,-12.35407,-14.72565,0,null
22:58:41.263,-10.64676,-13.54901,0,null
22:58:42.262,-8.764914,-13.54865,0,null
22:58:43.265,-7.483158,-9.899955,0,_Box
22:58:44.268,-1.911289,-13.54877,0,_Box
22:58:45.269,3.648804,-16.54868,0,_Box
22:58:46.269,9.206166,-16.54868,0,_Box
22:58:47.273,11.5,-16.74045,0,null
22:58:48.276,10.48598,-14.59579,0,null
22:58:49.277,11.5,-17.39416,0,null
22:58:50.280,6.5,-16.26551,0,null
22:58:51.282,6.5,-7.243138,0,null
22:58:52.285,10.5,-7.312529,0,null
22:58:53.288,18.76578,-0.5954023,0,null
22:58:54.290,18.5,8.156649,0,null
22:58:55.291,12.5,10.98815,0,null
22:58:56.292,9.75687,18.88403,0,null
22:58:57.292,1.317836,15.75179,0,null
22:58:58.295,3.194746,24.02664,0,null
22:58:59.294,12.91205,22.45109,0,null
22:59:00.296,21.97587,25.7758,0,_WateringCan
22:59:01.298,29.97864,22.45099,0,_WateringCan
22:59:02.298,26.61838,22.45098,0,_WateringCan
22:59:03.300,25.34678,14.45096,0,_WateringCan
22:59:04.300,27.73152,8.450954,0,_WateringCan
22:59:05.302,30.01436,8.450954,0,_WateringCan
22:59:06.306,33.74441,1.678901,0,_WateringCan
22:59:07.307,29.50431,-1.233455,0,_WateringCan
22:59:08.308,29.36801,-8.548854,0,_WateringCan
22:59:09.309,30.08471,-16.54896,0,_WateringCan
22:59:10.309,27.24674,-16.54896,0,_WateringCan
22:59:11.312,22.93886,-18.54867,0,_WateringCan
22:59:12.316,29.73369,-16.54871,0,_WateringCan
22:59:13.318,32.5,-13.63045,0,_WateringCan
22:59:14.319,30.13537,-5.614067,0,_WateringCan
22:59:15.320,29,2.275225,0,_WateringCan
22:59:16.322,33.59644,0.4706201,0,null
22:59:17.325,33.5,7.476129,0,null
22:59:18.327,30.25248,11.49824,0,null
22:59:19.329,21.9683,8.451332,0,null
22:59:20.332,11.94401,9.451176,0,null
22:59:21.332,9.36708,1.713103,0,null
22:59:22.334,1.556262,-0.5488755,0,null
22:59:23.337,-8.460927,-0.5488755,0,null
22:59:24.337,-15.97123,-0.5488755,0,null
22:59:25.339,-15.5,5.542926,0,null
22:59:26.340,-15.5,10.16932,0,null
22:59:27.342,-14.05391,4.707691,0,null
22:59:28.343,-22.78166,0.2191051,0,null
22:59:29.345,-28.5,4.20586,0,null
22:59:30.347,-28.5,13.22934,0,null
22:59:31.348,-28.96037,22.2882,0,null
22:59:32.349,-38.62597,21.45104,0,null
22:59:33.351,-44.04134,15.45095,0,null
22:59:34.353,-37.83619,15.45095,0,_Box
22:59:35.356,-32.41807,11.28393,0,_Box
22:59:36.359,-27.86941,4.129227,0,_Box
22:59:37.361,-29.0693,1.450952,0,_Box
22:59:38.362,-34.62505,-0.5488552,0,_Box
22:59:39.362,-35.2652,-10.54903,0,_Box
22:59:40.362,-29.71803,-10.54902,0,_Box
22:59:41.364,-25.87361,-16.54879,0,null
22:59:42.366,-25.40917,-16.54879,0,_Box
22:59:43.366,-20.57787,-16.54879,0,_Box
22:59:44.368,-15.01628,-16.5488,0,_Box
22:59:45.370,-11.34517,-13.28954,0,null
22:59:46.370,-12.36438,-15.77163,0,_Box
22:59:47.371,-11.67158,-12.6092,0,null
22:59:48.371,-11.09304,-13.14757,0,_Box
22:59:49.372,-6.597266,-11.17694,0,_Box
22:59:50.376,-1.024175,-13.75527,0,_Box
22:59:51.378,4.543592,-16.54887,0,_Box
22:59:52.380,10.11247,-16.54887,0,_Box
22:59:53.382,14.31031,-18.54875,0,_Box
22:59:54.382,12.21399,-18.54875,0,null
22:59:55.383,6.593632,-16.5486,0,null
22:59:56.384,0.9800175,-16.54861,0,null
22:59:57.384,-1.656419,-13.41433,0,null
22:59:58.385,-11.66063,-13.5592,0,null
22:59:59.386,-21.66189,-16.54899,0,null
23:00:00.387,-26.61091,-15.15864,0,null
23:00:01.388,-26.5,-5.940275,0,null
23:00:02.389,-35.07005,-10.54875,0,null
23:00:03.389,-36.5,-1.397863,0,null
23:00:04.389,-41.5,2.485486,0,null
23:00:05.390,-39.56355,10.79051,0,null
23:00:06.391,-32.24079,8.451039,0,null
23:00:07.393,-28.5,13.80407,0,null
23:00:08.396,-28.5,22.82385,0,null
23:00:09.399,-24.00262,16.45123,0,null
23:00:10.401,-16.55159,14.45123,0,null
23:00:11.401,-8.106474,9.451123,0,null
23:00:12.403,-7.93132,9.451123,0,null
23:00:13.406,-7.93132,9.451123,0,null
23:00:14.408,-7.93132,9.451123,0,null
23:00:15.409,-7.93132,9.451123,0,null
23:00:16.412,-7.93132,9.451123,0,null
23:00:17.412,-12.47939,9.451126,0,null
23:00:18.413,-8.595562,16.24721,0,null
23:00:19.414,-1.121846,14.45116,0,null
23:00:20.415,0.5925604,17.06075,0,null
23:00:21.418,0.5941783,18.24275,0,null
23:00:22.420,0.1723732,23.82348,0,null
23:00:23.419,-5.049356,22.45111,0,null
23:00:24.422,-5.708912,24.27312,0,null
23:00:25.423,-9.135876,23.45111,0,_Axe
23:00:26.422,-13.46876,22.45111,0,_Axe
23:00:27.425,-16.07948,22.45112,0,_Axe
23:00:28.425,-16.8175,22.45111,0,_Axe
23:00:29.427,-16.84319,22.46301,0,_Axe
23:00:30.430,-16.41636,25.154,0,_Axe
23:00:31.434,-16.56208,24.63291,0,_Axe
23:00:32.437,-16.87396,22.45116,0,_Axe
23:00:33.439,-14.59316,22.45123,0,_Axe
23:00:34.440,-11.09543,22.46813,0,_Axe
23:00:35.442,-12.88799,22.45103,0,_Axe
23:00:36.443,-14.84616,22.45103,0,_Axe
23:00:37.444,-16.29935,22.45103,0,_Axe
23:00:38.445,-16.35012,22.45102,0,_Axe
23:00:39.447,-16.86749,25.88376,0,_Axe
23:00:40.450,-17.49821,22.45098,0,_Axe
23:00:41.451,-15.52903,22.4511,0,_Axe
23:00:42.452,-15.48309,25.31532,0,_Axe
23:00:43.456,-11.18611,22.84678,0,_Axe
23:00:44.457,-6.074347,23.45129,0,_Axe
23:00:45.459,-0.9637743,22.45095,0,_Axe
23:00:46.460,-0.4149622,14.45139,0,null
23:00:47.461,1.774023,16.88178,0,null
23:00:48.461,1.567955,14.45098,0,Firewood
23:00:49.465,-0.8840702,14.45098,0,Firewood
23:00:50.468,-5.972947,14.45098,0,Firewood
23:00:51.469,-9.939016,9.451302,0,Firewood
23:00:52.471,-10.55154,17.10374,0,Firewood
23:00:53.473,-15.51905,14.45097,0,Firewood
23:00:54.477,-20.63819,17.47446,0,Firewood
23:00:55.477,-25.74381,19.23685,0,Firewood
23:00:56.479,-30.85382,8.451104,0,Firewood
23:00:57.489,-32.71544,8.451103,0,Firewood
23:00:58.492,-33.08578,8.451103,0,Firewood
23:00:59.492,-35.90474,8.451234,0,Firewood
23:01:00.494,-32.69995,8.451234,0,null
23:01:01.496,-29.62856,8.45095,0,Firewood
23:01:02.497,-31.19232,8.450951,0,null
23:01:03.498,-28.5,13.13861,0,null
23:01:04.499,-23.73383,16.45134,0,null
23:01:05.500,-14.51134,14.45113,0,null
23:01:06.502,-10,9.562047,0,null
23:01:07.503,-8.523944,17.34518,0,null
23:01:08.507,0.1054204,14.45134,0,null
23:01:09.506,1.97094,14.52353,0,null
23:01:10.506,0.8970158,14.451,0,null
23:01:11.508,1.5,22.49925,0,null
23:01:12.509,9.741701,22.4511,0,null
23:01:13.511,12.35408,22.4511,0,null
23:01:14.511,13.00829,22.4511,0,null
23:01:15.512,4.464528,22.45111,0,null
23:01:16.512,1.673616,17.49569,0,null
23:01:17.514,11.44151,13.45343,0,null
23:01:18.516,19.5,6.31576,0,null
23:01:19.516,13.3415,-4.798866,0,null
23:01:20.518,16.5,-2.903772,0,null
23:01:21.521,18.5,-1.835537,0,null
23:01:22.520,18.5,7.171033,0,null
23:01:23.522,22.64931,9.826363,0,null
23:01:24.525,26.5,13.60967,0,null
23:01:25.527,22.5,19.9954,0,null
23:01:26.528,30.85349,8.45097,0,null
23:01:27.532,34.49982,5.47453,0,null
23:01:28.531,29.30395,-0.01079528,0,null
23:01:29.532,34.49887,-14.49866,0,null
23:01:30.536,29.91194,-16.54865,0,null
23:01:31.537,33.69052,-16.54865,0,_WateringCan
23:01:32.541,32.5,-8.654673,0,_WateringCan
23:01:33.542,29,-1.60368,0,_WateringCan
23:01:34.545,32.9214,3.062737,0,_WateringCan
23:01:35.547,31.81643,11.70348,0,_WateringCan
23:01:36.548,26.5,13.21779,0,_WateringCan
23:01:37.550,22.24409,14.45099,0,null
23:01:38.550,23.84535,14.45099,0,null
23:01:39.553,22.73702,14.45099,0,null
23:01:40.554,21.47027,14.45099,0,_WateringCan
23:01:41.555,23.91226,16.19743,0,_WateringCan
23:01:42.559,22.5,16.99701,0,_WateringCan
23:01:43.560,19.34277,23.40372,0,_WateringCan
23:01:44.562,13.63763,22.451,0,_WateringCan
23:01:45.563,8.923979,22.451,0,_WateringCan
23:01:46.564,6.720008,22.451,0,_WateringCan
23:01:47.566,11.13444,22.451,0,_WateringCan
23:01:48.569,15.92347,22.48933,0,_WateringCan
23:01:49.572,11.16438,22.45125,0,_WateringCan
23:01:50.572,8.153506,22.45125,0,_WateringCan
23:01:51.575,7.77126,22.45125,0,_WateringCan
23:01:52.574,6.877426,22.45126,0,_WateringCan
23:01:53.576,3.600998,22.45127,0,_WateringCan
23:01:54.580,1.258774,14.45141,0,_WateringCan
23:01:55.581,-4.729302,14.45141,0,_WateringCan
23:01:56.584,-10.55312,9.451387,0,_WateringCan
23:01:57.586,-10,11.21656,0,_WateringCan
23:01:58.588,-11.18756,9.451153,0,_WateringCan
23:01:59.590,-10.05356,13.57407,0,_WateringCan
23:02:00.592,-12.5,12.88019,0,_WateringCan
23:02:01.594,-10,12.55999,0,_WateringCan
23:02:02.597,-10,15.9277,0,_WateringCan
23:02:03.600,-14.42833,14.45144,0,_WateringCan
23:02:04.602,-10,14.78085,0,_WateringCan
23:02:05.606,-16.06684,14.45099,0,_WateringCan
23:02:06.608,-23.35573,17.22433,0,_WateringCan
23:02:07.609,-21.38138,11.36787,0,_WateringCan
23:02:08.610,-17.73876,7.45108,0,_WateringCan
23:02:09.612,-11.77156,-0.534122,0,_WateringCan
23:02:10.615,-15.44952,0.9702745,0,_WateringCan
23:02:11.617,-18.33549,1.08096,0,_WateringCan
23:02:12.619,-17.41767,-0.5490066,0,_WateringCan
23:02:13.620,-17.06084,-0.5490068,0,_WateringCan
23:02:14.622,-15.5,1.32729,0,_WateringCan
23:02:15.624,-15.19188,8.54796,0,_WateringCan
23:02:16.627,-16.20683,-0.5490374,0,_WateringCan
23:02:17.626,-20.88176,-0.5490375,0,_WateringCan
23:02:18.626,-25.3503,3.080266,0,_WateringCan
23:02:19.630,-28.5,4.420018,0,_WateringCan
23:02:20.633,-32.72194,8.451248,0,_WateringCan
23:02:21.636,-34.47973,8.451247,0,_WateringCan
23:02:22.637,-31.84237,8.451248,0,_WateringCan
23:02:23.637,-32.28037,8.451246,0,_WateringCan
23:02:24.639,-32.2763,8.451246,0,_WateringCan
23:02:25.640,-32.2763,8.451246,0,_WateringCan
23:02:26.641,-34.35648,8.451248,0,_WateringCan
23:02:27.642,-31.70082,8.451248,0,null
23:02:28.643,-28.03675,1.451312,0,null
23:02:29.645,-25.54913,-0.5489231,0,null
23:02:30.646,-17.03378,-0.5489234,0,null
23:02:31.646,-7.58384,-0.5489234,0,null
23:02:32.647,-17.03556,-0.5489234,0,null
23:02:33.650,-27.05301,3.453849,0,null
23:02:34.651,-37.04089,-1.207903,0,null
23:02:35.654,-30.47725,-10.54904,0,null
23:02:36.657,-25.35241,-14.18792,0,null
23:02:37.657,-18.93085,-14.67298,0,null
23:02:38.660,-18.84456,-13.88834,0,_Pot
23:02:39.661,-23.6746,-16.54904,0,_Pot
23:02:40.663,-26.5,-9.370393,0,_Pot
23:02:41.664,-32.86541,-9.492521,0,_Pot
23:02:42.664,-37.5,-10.12166,0,_Pot
23:02:43.666,-36.5,-4.720551,0,_Pot
23:02:44.666,-40.50309,-0.549021,0,_Pot
23:02:45.668,-41.5,6.079506,0,_Pot
23:02:46.671,-35.21971,11.16293,0,null
23:02:47.672,-35.35394,8.451111,0,null
23:02:48.674,-35.00886,8.451109,0,_Pot
23:02:49.676,-33.06502,8.451108,0,null
23:02:50.677,-33.18051,8.451107,0,null
23:02:51.680,-29.18171,10.39272,0,null
23:02:52.681,-25.5,15.90089,0,null
23:02:53.683,-25.75602,13.18122,0,null
23:02:54.684,-27.09458,18.98384,0,null
23:02:55.688,-17.41449,18.11694,0,null
23:02:56.689,-9.311157,9.45107,0,Tomato
23:02:57.693,-9.196695,9.451068,0,Tomato
23:02:58.696,-10,12.07565,0,Tomato
23:02:59.697,-6.501669,13.09191,0,Tomato
23:03:00.700,-10,13.01059,0,Tomato
23:03:01.701,-5.696611,14.52991,0,Tomato
23:03:02.701,-3.021745,14.45125,0,Tomato
23:03:03.704,-10.60792,9.451017,0,Tomato
23:03:04.704,-16.5,4.193332,0,Tomato
23:03:05.704,-16.61166,-0.5490351,0,Tomato
23:03:06.706,-23.90692,1.719522,0,Tomato
23:03:07.706,-28.73158,1.451126,0,Tomato
23:03:08.709,-24.112,-0.548881,0,Tomato
23:03:09.710,-28.24554,1.450999,0,Tomato
23:03:10.712,-28.5,8.202987,0,Tomato
23:03:11.712,-33.64727,8.450953,0,Tomato
23:03:12.716,-34.55652,8.450954,0,Tomato
23:03:13.716,-34.70843,8.450955,0,Tomato
23:03:14.717,-33.5289,8.450955,0,Tomato
23:03:15.718,-33.92154,8.450955,0,Tomato
23:03:16.719,-32.96901,8.450956,0,Tomato
23:03:17.722,-32.96901,8.450956,0,null
23:03:18.723,-31.47784,8.450957,0,null
23:03:19.727,-33.75834,8.450955,0,null
23:03:20.728,-34.46849,8.450955,0,null
23:03:21.729,-31.5238,8.450954,0,null
23:03:22.731,-33.00127,8.450954,0,null
23:03:23.732,-28.5,12.43296,0,null
23:03:24.731,-23.86848,16.45109,0,null
23:03:25.731,-18.18029,14.45117,0,null
23:03:26.735,-8.162835,17.52525,0,null
23:03:27.734,1.5,14.69097,0,Tomato
23:03:28.736,2.136898,23.75403,0,Tomato
23:03:29.737,10.41839,22.45114,0,Tomato
23:03:30.739,12.35251,22.45114,0,Tomato
23:03:31.741,7.214852,22.45113,0,null
23:03:32.743,2.083688,15.92584,0,Tomato
23:03:33.745,0.1831644,14.45129,0,Tomato
23:03:34.744,-9.010291,12.45622,0,Tomato
23:03:35.747,-10,14.30843,0,Tomato
23:03:36.749,-17.51334,14.45123,0,Tomato
23:03:37.751,-24.07284,16.45372,0,Tomato
23:03:38.752,-30.53188,13.62594,0,Tomato
23:03:39.753,-32.90373,8.451233,0,Tomato
23:03:40.756,-32.76713,8.451233,0,Tomato
23:03:41.758,-32.37928,9.996421,0,Tomato
23:03:42.758,-32.3522,9.881401,0,Tomato
23:03:43.760,-32.68435,8.451003,0,Tomato
23:03:44.761,-32.6234,8.451098,0,Tomato
23:03:45.764,-32.87386,8.4511,0,Tomato
23:03:46.766,-32.67818,8.4511,0,Tomato
23:03:47.766,-34.25952,8.4511,0,Tomato
23:03:48.767,-33.35417,8.451102,0,Tomato
23:03:49.769,-33.63211,8.451104,0,Tomato
23:03:50.774,-32.97594,8.451104,0,Tomato
23:03:51.775,-32.95718,8.451104,0,Tomato
23:03:52.777,-29.77422,8.451104,0,Tomato
23:03:53.780,-28.64094,1.451154,0,Tomato
23:03:54.781,-28.64094,1.451154,0,Tomato
23:03:55.784,-32.03631,-0.3534458,0,Tomato
23:03:56.783,-32.73507,-0.5488176,0,Tomato
23:03:57.787,-32.40992,-0.5488178,0,Tomato
23:03:58.788,-28.82288,1.450972,0,Tomato
23:03:59.789,-27.88779,1.450972,0,Tomato
23:04:00.788,-31.18993,-0.5487774,0,Tomato
23:04:01.791,-30.08151,1.451111,0,Tomato
23:04:02.793,-30.67022,3.217757,0,Tomato
23:04:03.795,-29.08878,1.451009,0,Tomato
23:04:04.795,-28.06509,4.565134,0,Tomato
23:04:05.796,-28.5,12.04767,0,Tomato
23:04:06.799,-28.5,21.06123,0,Tomato
23:04:07.801,-33.24743,21.46787,0,Tomato
23:04:08.802,-35.44361,21.45102,0,Tomato
23:04:09.804,-31.83443,21.45102,0,Tomato
23:04:10.804,-24.41167,16.45098,0,Tomato
23:04:11.806,-15.43974,14.45108,0,null
23:04:12.807,-11.07836,18.45103,0,null
23:04:13.808,-3.60644,-0.5488724,0,null
23:04:14.811,-6.874599,-0.5488724,0,Tomato
23:04:15.813,-6.725688,-0.5488724,0,null
23:04:16.815,-6.729232,3.087561,0,DirtyMimic
23:04:17.816,-1.384271,-0.5486231,0,DirtyMimic
23:04:18.818,4.182181,-0.5490451,0,DirtyMimic
23:04:19.819,9.746177,-0.5490451,0,DirtyMimic
23:04:20.822,15.31212,2.218312,0,DirtyMimic
23:04:21.824,20.88008,-2.684103,0,DirtyMimic
23:04:22.827,26.45458,-6.548949,0,DirtyMimic
23:04:23.829,32.32127,-4.929042,0,null
23:04:24.829,30.76726,-16.54888,0,null
23:04:25.830,32.5,-10.36756,0,DirtyMimic
23:04:26.833,37.31152,-10.54905,0,null
23:04:27.834,35.93606,-10.54904,0,null
23:04:28.836,35.9365,-10.54904,0,null
23:04:29.839,27.72639,-16.54885,0,null
23:04:30.841,17.70953,-14.59839,0,null
23:04:31.843,7.681067,-16.16758,0,null
23:04:32.845,-2.333032,-12.88829,0,null
23:04:33.846,-1.105331,-9.954649,0,null
23:04:34.848,6.5,-13.99648,0,null
23:04:35.850,9.576426,-6.880754,0,null
23:04:36.854,12.57769,-5.986866,0,null
23:04:37.856,16.95972,-1.927746,0,null
23:04:38.858,18.5,5.956035,0,null
23:04:39.858,23.31005,8.661589,0,null
23:04:40.860,30.41021,8.45122,0,null
23:04:41.861,36.15056,10.45123,0,null
23:04:42.864,34.33851,14.47167,0,null
23:04:43.865,35.85899,10.45115,0,null
23:04:44.869,36.5063,10.45097,0,null
23:04:45.869,29.26309,8.451266,0,null
23:04:46.870,26.5,13.58819,0,null
23:04:47.872,26.5,16.96894,0,null
23:04:48.873,30.05235,8.451071,0,null
23:04:49.876,36.188,10.45102,0,null
23:04:50.877,38.46447,10.45132,0,null
23:04:51.878,39.88538,18.0171,0,null
23:04:52.881,42.43662,19.45099,0,null
23:04:53.883,40.26401,18.78277,0,null
23:04:54.884,39.65756,22.82924,0,null
23:04:55.885,35.65353,19.45098,0,_PiggyBank
23:04:56.886,35.65729,10.45118,0,_PiggyBank
23:04:57.888,33.98544,0.451176,0,_PiggyBank
23:04:58.889,29.54691,-1.672202,0,_PiggyBank
23:04:59.888,32.5,-12.88487,0,_PiggyBank
23:05:00.890,36.35764,-10.549,0,_PiggyBank
23:05:01.891,36.7068,-10.549,0,null
23:05:02.893,37.80492,-10.549,0,DirtyMimic
23:05:03.896,39.5,-8.447889,0,DirtyMimic
23:05:04.897,39.5,-10.5487,0,null
23:05:05.900,39.54698,-7.548935,0,null
23:05:06.901,39.74734,-6.874047,0,_PiggyBank
23:05:07.901,37.3584,-3.890556,0,null
23:05:08.903,39.5,-10.54888,0,null
23:05:09.905,41.71164,-7.549037,0,null
23:05:10.906,37.65262,-10.54868,0,DirtyMimic
23:05:11.906,40.4098,-7.409703,0,DirtyMimic
23:05:12.907,44.311,-7.54891,0,null
23:05:13.908,45.93161,-7.548908,0,_Rag
23:05:14.908,46.02587,-7.548908,0,_Rag
23:05:15.910,45.8363,-7.548911,0,_Rag
23:05:16.909,43.79582,-5.485545,0,_Rag
23:05:17.910,44.06037,-6.241307,0,_Rag
23:05:18.911,44.04019,-5.389419,0,null
23:05:19.911,38.19547,-10.15879,0,null
23:05:20.914,34.45242,-8.071454,0,null
23:05:21.917,29,-6.478435,0,null
23:05:22.919,29,-7.478239,0,null
23:05:23.921,29,1.531639,0,null
23:05:24.921,33.5,3.461796,0,null
23:05:25.923,33.5,11.31783,0,null
23:05:26.924,33.5,12.35293,0,null
23:05:27.926,36.34021,10.45095,0,_Blanket
23:05:28.928,29.72505,8.451159,0,_Blanket
23:05:29.930,25.75836,16.13098,0,_Blanket
23:05:30.932,22.03152,22.40792,0,_Blanket
23:05:31.935,16.10516,22.45126,0,null
23:05:32.936,12.37951,22.45126,0,null
23:05:33.937,2.369499,25.98847,0,null
23:05:34.938,-7.636283,26.48542,0,null
23:05:35.940,-2.604378,22.45121,0,null
23:05:36.942,-0.3441547,22.45122,0,null
23:05:37.945,2.411899,18.14209,0,null
23:05:38.948,-5.630395,14.451,0,null
23:05:39.950,-15.29412,8.57931,0,null
23:05:40.952,-15.83906,-0.5488337,0,null
23:05:41.952,-25.60805,2.956429,0,null
23:05:42.954,-28.5,6.592108,0,null
23:05:43.958,-28.5,15.61499,0,null
23:05:44.960,-24.21569,20.05829,0,null
23:05:45.962,-16.29384,14.45105,0,null
23:05:46.964,-6.263586,9.451039,0,null
23:05:47.966,3.754264,-0.5486733,0,null
23:05:48.969,13.78593,-0.5486732,0,null
23:05:49.973,23.81877,-4.588504,0,null
23:05:50.973,33.11102,-11.39454,0,null
23:05:51.974,24.44167,-17.66134,0,null
23:05:52.976,14.42233,-18.52723,0,null
23:05:53.977,16.24143,-16.19421,0,null
23:05:54.978,22.24833,-18.54898,0,null
23:05:55.979,26.5,-18.54897,0,null
23:05:56.982,30.0212,-16.5486,0,null
23:05:57.986,33.23399,-9.643579,0,null
23:05:58.988,41.01669,-6.671628,0,null
23:05:59.988,46.01276,-7.548692,0,DirtyMimic
23:06:00.990,42.6142,-7.548694,0,DirtyMimic
23:06:01.992,42.44047,-7.548697,0,null
23:06:02.994,33.03416,-11.20683,0,_Rag
23:06:03.995,33.72611,-16.54903,0,null
23:06:04.996,34.49964,-16.54903,0,_Rag
23:06:05.999,34.5,-15.87057,0,_Rag
23:06:07.002,27.66797,-16.54895,0,_Rag
23:06:08.004,27.37073,-15.4663,0,_Rag
23:06:09.005,25.17861,-18.54895,0,_Rag
23:06:10.007,25.09817,-17.50716,0,_Rag
