Time,X,Y,Z,ItemId
14:35:11.327,-67.5,86,0,null
14:35:13.233,-64.84309,86.8512,0,null
14:35:14.249,-54.68358,88.47311,0,null
14:35:15.273,-44.44083,85.03159,0,null
14:35:16.274,-34.43655,84.93594,0,null
14:35:17.289,-29.76709,90.95959,0,null
14:35:18.289,-29.56023,97.44851,0,null
14:35:19.302,-27.25892,100.3111,0,null
14:35:20.315,-17.1635,107.215,0,null
14:35:21.326,-7.039851,104.935,0,null
14:35:22.337,3.054021,108.9646,0,null
14:35:23.338,7.852898,102.9403,0,Key
14:35:24.340,5.5,96.31776,0,Key
14:35:25.341,8.877053,91.75812,0,Key
14:35:26.349,14.47713,92.56432,0,Key
14:35:27.352,20.04576,87.93936,0,Key
14:35:28.365,25.78429,90.34792,0,Key
14:35:29.374,26,99.43339,0,Key
14:35:30.374,26,108.4386,0,Key
14:35:31.380,26,117.589,0,Key
14:35:32.399,21.56522,120.859,0,Key
14:35:33.415,19.16632,120.844,0,Key
14:35:34.422,14.44773,123.8198,0,Key
14:35:35.438,7.394933,122.9389,0,null
14:35:36.445,9.04948,122.9388,0,Key
14:35:37.448,6.357215,122.9389,0,null
14:35:38.457,-2.652872,122.9389,0,null
14:35:39.464,2.315076,122.9379,0,Key
14:35:40.472,-3.283209,122.9379,0,Key
14:35:41.471,-8.839282,122.9379,0,Key
14:35:42.480,-14.43739,122.9379,0,Key
14:35:43.492,-20.06112,122.9379,0,Key
14:35:44.508,-24.5,112.3124,0,Key
14:35:45.515,-28.39471,117.7997,0,Key
14:35:46.524,-33.99956,119.1697,0,Key
14:35:47.544,-39.67035,119.9549,0,Key
14:35:48.549,-45.25253,122.2906,0,Key
14:35:49.561,-50.87129,119.9346,0,Key
14:35:50.569,-56.47589,119.9345,0,Key
14:35:51.581,-61.08,119.9433,0,null
14:35:52.594,-59.46381,119.9351,0,Key
14:35:53.595,-60.39155,119.9351,0,null
14:35:54.598,-60.39155,119.9351,0,null
14:35:55.601,1.159348,-0.5494667,0,null
14:35:56.609,1.159348,-0.5494667,0,null
14:35:57.628,7.312592,-0.5494667,0,null
14:35:58.643,13.9679,-0.5494667,0,_Box
14:35:59.659,18.23939,-0.5494667,0,null
14:36:00.680,13.49644,2.040488,0,null
14:36:01.694,19.73506,-0.5469503,0,null
14:36:02.704,24.8548,-3.548389,0,null
14:36:03.704,17.54181,-7.547476,0,null
14:36:04.716,7.432077,-9.974065,0,null
14:36:05.737,1.491575,-12.5106,0,null
14:36:06.741,-5.609229,-10.05485,0,null
14:36:07.762,-15.71839,-14.95199,0,null
14:36:08.762,-17.91611,-16.54134,0,null
14:36:09.775,-17.448,-15.11217,0,null
14:36:10.791,-18.05322,-16.24105,0,null
14:36:11.801,-17.73518,-14.88854,0,null
14:36:12.803,-17.72872,-15.79894,0,null
14:36:13.808,-17.34735,-14.44324,0,null
14:36:14.826,-17.88337,-15.53992,0,null
14:36:15.845,-19.40911,-16.54364,0,null
14:36:16.856,-25.03478,-13.83608,0,null
14:36:17.862,-25.03478,-14.7096,0,null
14:36:18.868,-25.03478,-15.32489,0,null
14:36:19.876,-28.92744,-16.54972,0,null
14:36:20.887,-32.52594,-15.53456,0,null
14:36:21.889,-32.52594,-15.53457,0,null
14:36:22.892,-32.52594,-15.53457,0,null
14:36:25.573,-32.52594,-15.53457,0,null
14:36:26.915,-32.52594,-15.53456,0,null
14:36:51.684,-32.52594,-15.53457,0,null
14:36:52.684,-32.52594,-15.53457,0,null
14:36:53.696,-32.52594,-15.53457,0,null
14:36:54.702,-32.52594,-15.53456,0,null
14:36:55.716,-32.52594,-15.53457,0,null
14:36:56.724,-32.52594,-15.53456,0,null
14:36:57.732,-32.52594,-15.53456,0,null
14:36:58.741,-32.52594,-15.53457,0,null
14:36:59.750,-32.52594,-15.53456,0,null
14:37:00.755,-32.52594,-15.53457,0,null
14:37:01.757,-30.46173,-16.54806,0,null
14:37:02.768,-30.34406,-14.087,0,null
14:37:03.771,-28.84586,-16.54425,0,null
14:37:04.784,-28.35752,-16.54425,0,null
14:37:05.788,-27.80927,-16.30424,0,null
14:37:06.788,-31.18836,-16.54447,0,null
14:37:07.834,-32.0747,-16.54447,0,null
14:37:08.835,-32.0747,-16.54447,0,null
14:37:09.851,-32.0747,-16.54998,0,null
14:37:10.853,-32.0747,-16.54998,0,null
14:37:11.855,-27.56482,-16.54998,0,null
14:37:12.866,-26.90262,-16.54998,0,null
14:37:13.876,-25.17606,-16.54998,0,null
14:37:14.882,-24.93634,-16.54998,0,null
14:37:15.884,-24.92501,-16.54998,0,null
14:37:16.885,-25.42681,-16.54998,0,null
14:37:17.893,-24.25373,-16.54998,0,null
