Timestamp, Level, Source, Message
22:06:24.752,INFO,GameLogger,=== Game Session Started ===
22:06:24.951,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
22:06:25.005,INFO,Unity,Null
22:06:25.981,INFO,Unity,Null
22:06:25.997,INFO,Unity,Null
22:06:26.004,INFO,Unity,Null
22:06:26.008,INFO,Unity,Null
22:06:26.023,INFO,Unity,Null
22:06:26.027,INFO,Unity,Null
22:06:26.031,INFO,Unity,Null
22:06:26.035,INFO,Unity,Null
22:06:26.039,INFO,Unity,Null
22:06:26.042,INFO,Unity,Null
22:06:26.045,INFO,Unity,Null
22:06:26.047,INFO,Unity,Null
22:06:26.051,INFO,Unity,Null
22:06:26.054,INFO,Unity,Null
22:06:26.058,INFO,Unity,Null
22:06:26.060,INFO,Unity,Null
22:06:26.063,INFO,Unity,Null
22:06:26.066,INFO,Unity,Null
22:06:26.069,INFO,Unity,Null
22:06:26.071,INFO,Unity,Null
22:06:26.074,INFO,Unity,Null
22:06:26.076,INFO,Unity,Null
22:06:26.078,INFO,Unity,Null
22:06:26.082,INFO,Unity,Null
22:06:26.085,INFO,Unity,Null
22:06:26.087,INFO,Unity,Null
22:06:26.090,INFO,Unity,Null
22:06:26.092,INFO,Unity,Null
22:06:26.095,INFO,Unity,Null
22:06:26.097,INFO,Unity,Null
22:06:26.100,INFO,Unity,Null
22:06:26.103,INFO,Unity,Null
22:06:26.105,INFO,Unity,Null
22:06:26.109,INFO,Unity,Null
22:06:26.111,INFO,Unity,Null
22:06:26.114,INFO,Unity,Null
22:06:26.116,INFO,Unity,Null
22:06:26.119,INFO,Unity,Null
22:06:26.122,INFO,Unity,Null
22:06:26.124,INFO,Unity,Null
22:06:26.126,INFO,Unity,Null
22:06:26.129,INFO,Unity,Null
22:06:26.132,INFO,Unity,Null
22:06:26.133,INFO,Unity,Null
22:06:26.137,INFO,Unity,Null
22:06:26.140,INFO,Unity,Null
22:06:26.142,INFO,Unity,Null
22:06:26.145,INFO,Unity,Null
22:06:26.147,INFO,Unity,Null
22:06:26.150,INFO,Unity,Null
22:06:26.153,INFO,Unity,Null
22:06:26.155,INFO,Unity,Null
22:06:26.157,INFO,Unity,Null
22:06:26.160,INFO,Unity,Null
22:06:26.163,INFO,Unity,Null
22:06:26.165,INFO,Unity,Null
22:06:26.167,INFO,Unity,Null
22:06:26.170,INFO,Unity,Null
22:06:26.173,INFO,Unity,Null
22:06:26.174,INFO,Unity,Null
22:06:26.179,INFO,Unity,Null
22:06:26.182,INFO,Unity,Null
22:06:26.185,INFO,Unity,Null
22:06:26.188,INFO,Unity,Null
22:06:26.190,INFO,Unity,Null
22:06:26.192,INFO,Unity,Null
22:06:26.196,INFO,Unity,Null
22:06:26.199,INFO,Unity,Null
22:06:26.202,INFO,Unity,Null
22:06:26.204,INFO,Unity,Null
22:06:26.207,INFO,Unity,Null
22:06:26.210,INFO,Unity,Null
22:06:26.212,INFO,Unity,Null
22:06:26.214,INFO,Unity,Null
22:06:26.217,INFO,Unity,Null
22:06:26.221,INFO,Unity,Null
22:06:26.223,INFO,Unity,Null
22:06:26.225,INFO,Unity,Null
22:06:26.227,INFO,Unity,Null
22:06:26.230,INFO,Unity,Null
22:06:26.233,INFO,Unity,Null
22:06:26.235,INFO,Unity,Null
22:06:26.238,INFO,Unity,Null
22:06:26.241,INFO,Unity,Null
22:06:26.244,INFO,Unity,Null
22:06:26.247,INFO,Unity,Null
22:06:26.249,INFO,Unity,Null
22:06:26.253,INFO,Unity,Null
22:06:26.255,INFO,Unity,Null
22:06:26.257,INFO,Unity,Null
22:06:26.261,INFO,Unity,Null
22:06:26.264,INFO,Unity,Null
22:06:26.266,INFO,Unity,Null
