Timestamp, Level, Source, Message
18:40:19.936,INFO,GameLogger,=== Game Session Started ===
18:40:20.381,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.382,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.383,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.385,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.386,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.386,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.388,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.390,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.390,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.390,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.391,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.391,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.392,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.392,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.393,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.394,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.394,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.394,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.394,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.396,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.397,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.397,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.398,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.399,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.399,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.400,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.400,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.401,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.402,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.402,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.402,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.403,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.403,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.404,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.406,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.408,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.409,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.410,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.410,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.410,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.411,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.411,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.412,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.416,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
18:40:20.417,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.417,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.418,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.419,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
18:40:20.419,ERROR,Unity,"NullReferenceException: Object reference not set to an instance of an object
Carryable.Start () (at Assets/Scripts/Interaction/Carryable.cs:32)
"
