Timestamp, Level, Source, Message
15:40:11.801,INFO,GameLogger,=== Game Session Started ===
15:40:12.265,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
15:40:15.080,DEBUG,PlayerCarrying,쿨타임 지났음
15:40:15.083,DEBUG,PlayerCarrying,집기 조작WateringCan (UnityEngine.BoxCollider2D)
15:40:15.084,INFO,Unity,_focus is null
15:40:15.097,INFO,Unity,No hits detected.
15:40:15.109,INFO,Unity,No hits detected.
15:40:15.122,INFO,Unity,No hits detected.
15:40:15.135,INFO,Unity,No hits detected.
15:40:15.146,INFO,Unity,No hits detected.
15:40:15.157,INFO,Unity,No hits detected.
15:40:15.170,INFO,Unity,No hits detected.
15:40:15.182,INFO,Unity,No hits detected.
15:40:15.194,INFO,Unity,No hits detected.
15:40:15.206,INFO,Unity,No hits detected.
15:40:15.217,INFO,Unity,No hits detected.
15:40:15.229,INFO,Unity,No hits detected.
15:40:15.243,INFO,Unity,No hits detected.
15:40:15.254,INFO,Unity,No hits detected.
15:40:15.266,INFO,Unity,No hits detected.
15:40:15.283,INFO,Unity,No hits detected.
15:40:15.295,INFO,Unity,No hits detected.
15:40:15.307,INFO,Unity,No hits detected.
15:40:15.318,INFO,Unity,No hits detected.
15:40:15.330,INFO,Unity,No hits detected.
15:40:15.342,INFO,Unity,No hits detected.
15:40:15.355,INFO,Unity,No hits detected.
15:40:15.368,INFO,Unity,No hits detected.
15:40:15.380,INFO,Unity,No hits detected.
15:40:15.392,INFO,Unity,No hits detected.
15:40:15.404,INFO,Unity,No hits detected.
15:40:15.416,INFO,Unity,No hits detected.
15:40:15.428,INFO,Unity,No hits detected.
15:40:15.440,INFO,Unity,No hits detected.
15:40:15.454,INFO,Unity,No hits detected.
15:40:15.466,INFO,Unity,No hits detected.
15:40:15.479,INFO,Unity,No hits detected.
15:40:15.492,INFO,Unity,No hits detected.
15:40:15.503,INFO,Unity,No hits detected.
15:40:15.516,INFO,Unity,No hits detected.
15:40:15.528,INFO,Unity,No hits detected.
15:40:15.541,INFO,Unity,No hits detected.
15:40:15.553,INFO,Unity,No hits detected.
15:40:15.564,INFO,Unity,No hits detected.
15:40:15.576,INFO,Unity,No hits detected.
15:40:15.588,INFO,Unity,No hits detected.
15:40:15.600,INFO,Unity,No hits detected.
15:40:15.611,INFO,Unity,No hits detected.
15:40:15.623,INFO,Unity,No hits detected.
15:40:15.634,INFO,Unity,No hits detected.
15:40:15.647,INFO,Unity,No hits detected.
15:40:15.657,INFO,Unity,No hits detected.
15:40:15.670,INFO,Unity,No hits detected.
15:40:15.684,INFO,Unity,No hits detected.
15:40:15.694,INFO,Unity,No hits detected.
15:40:15.707,INFO,Unity,No hits detected.
15:40:15.719,INFO,Unity,No hits detected.
15:40:15.730,INFO,Unity,No hits detected.
15:40:15.742,INFO,Unity,No hits detected.
15:40:15.754,INFO,Unity,No hits detected.
15:40:15.767,INFO,Unity,No hits detected.
15:40:15.778,INFO,Unity,No hits detected.
15:40:15.790,INFO,Unity,No hits detected.
15:40:15.803,INFO,Unity,No hits detected.
15:40:15.803,INFO,Unity,maxJumpVelocity19.84127
15:40:15.817,INFO,Unity,No hits detected.
15:40:15.828,INFO,Unity,No hits detected.
15:40:15.839,INFO,Unity,No hits detected.
15:40:15.851,INFO,Unity,No hits detected.
15:40:15.862,INFO,Unity,No hits detected.
15:40:15.874,INFO,Unity,No hits detected.
15:40:15.892,INFO,Unity,No hits detected.
15:40:15.904,INFO,Unity,No hits detected.
15:40:15.916,INFO,Unity,No hits detected.
15:40:15.928,INFO,Unity,No hits detected.
15:40:15.939,INFO,Unity,No hits detected.
15:40:15.951,INFO,Unity,No hits detected.
15:40:15.962,INFO,Unity,No hits detected.
15:40:15.974,INFO,Unity,No hits detected.
15:40:15.986,INFO,Unity,No hits detected.
15:40:15.998,INFO,Unity,No hits detected.
15:40:16.009,INFO,Unity,No hits detected.
15:40:16.020,INFO,Unity,No hits detected.
15:40:16.033,INFO,Unity,No hits detected.
15:40:16.044,INFO,Unity,No hits detected.
15:40:16.056,INFO,Unity,No hits detected.
15:40:16.068,INFO,Unity,No hits detected.
15:40:16.080,INFO,Unity,No hits detected.
15:40:16.095,INFO,Unity,No hits detected.
15:40:16.106,INFO,Unity,No hits detected.
15:40:16.118,INFO,Unity,No hits detected.
15:40:16.130,INFO,Unity,No hits detected.
15:40:16.141,INFO,Unity,No hits detected.
15:40:16.153,INFO,Unity,No hits detected.
15:40:16.164,INFO,Unity,No hits detected.
15:40:16.176,INFO,Unity,No hits detected.
15:40:16.187,INFO,Unity,No hits detected.
15:40:16.199,INFO,Unity,No hits detected.
15:40:16.212,INFO,Unity,No hits detected.
15:40:16.224,INFO,Unity,No hits detected.
15:40:16.236,INFO,Unity,No hits detected.
15:40:16.247,INFO,Unity,No hits detected.
15:40:16.259,INFO,Unity,No hits detected.
15:40:16.271,INFO,Unity,No hits detected.
15:40:16.282,INFO,Unity,No hits detected.
15:40:16.296,INFO,Unity,No hits detected.
15:40:16.307,INFO,Unity,No hits detected.
15:40:16.319,INFO,Unity,No hits detected.
15:40:16.331,INFO,Unity,No hits detected.
15:40:16.342,INFO,Unity,No hits detected.
15:40:16.355,INFO,Unity,No hits detected.
15:40:16.366,INFO,Unity,No hits detected.
15:40:16.378,INFO,Unity,No hits detected.
15:40:16.389,INFO,Unity,No hits detected.
15:40:16.401,INFO,Unity,No hits detected.
